Timestamp,Date,Measure,TBILL,MPLcashUSDC-SPL,bIBTA,bIB01,TBONDS13,TBONDS01,STBT,USTY,USYC,RCOIN,OUSG,USDY,FOBXX,WTSYX,tfBill,FLTTX,WTSTX,WTLGX,WTTSX,TIPSX,WTGXX,USTB,BUIDL,TBV,XTBT,mTBILL,bZPR1,USFR.d
1713916800000,2024-04-24,Circulating Asset Value (Dollar),30841989.77,5507039.93,1056096.87,31139901.98,8159.40,8589.36,38304571.17,4660000.00,40718930.59,399684.47,85745661.14,202150853.14,380374597.55,1003409.81,8500000.00,1597265.06,932476.92,845399.36,967526.28,962375.23,5443352.36,92326784.44,304614382.52,11434101.89,11874.43,4037990.28,262541.93,7638.98
1714003200000,2024-04-25,Circulating Asset Value (Dollar),30845871.02,5507039.93,1056096.87,31032445.00,8159.40,8559.72,38304571.17,4660000.00,40719563.76,399684.47,85404125.88,202191841.07,380439717.68,1003409.54,8500000.00,1597265.06,932476.92,845399.36,967556.33,962374.95,5442904.35,92326882.93,349430246.52,11434101.89,11874.43,4024056.06,263381.26,114502.25
1714089600000,2024-04-26,Circulating Asset Value (Dollar),30850738.31,5507039.93,1058052.60,31100312.57,8174.51,8578.44,38304571.17,4660000.00,40721434.69,399684.47,131304581.75,202211335.07,376027397.53,1003408.52,8500000.00,1597365.52,932476.92,845399.36,967556.33,962374.68,5443417.35,94272223.25,349430246.52,11434101.89,11973.71,4032856.62,263381.26,114570.57
1714176000000,2024-04-27,Circulating Asset Value (Dollar),30862763.18,5507039.93,1052185.40,31162524.50,8129.18,8595.60,38304571.17,4660000.00,40721434.69,399684.47,131321534.86,202250323.09,376027397.53,1003408.52,8500000.00,1597365.52,932476.92,845399.36,967556.33,962374.68,5443417.35,94272223.25,349430246.52,11434101.89,11973.71,4040923.80,261894.45,114593.35
1714262400000,2024-04-28,Circulating Asset Value (Dollar),30862763.18,4477858.65,1052185.40,31162524.50,8129.18,8595.60,38304571.17,4660000.00,40721434.69,399684.47,131355327.60,202269817.10,376027397.53,1003408.52,8500000.00,1597365.52,932476.92,845399.36,967556.33,962374.68,5443417.35,94272223.25,349430246.52,11434101.89,11973.71,4040923.80,261894.45,114593.35
1714348800000,2024-04-29,Circulating Asset Value (Dollar),30962745.41,4477858.65,1052185.40,31162524.50,8129.18,8595.60,44304571.17,4660000.00,40608130.25,399684.47,131370374.67,204472208.66,368076054.77,1003408.52,8500000.00,1597390.65,932476.92,845425.06,967556.33,962374.68,5443036.55,94518219.77,375057329.74,11434101.89,11973.71,4040923.80,261894.45,114593.35
1714435200000,2024-04-30,Circulating Asset Value (Dollar),30967870.52,4477858.65,1052185.40,17135968.20,8129.18,8580.00,44810655.04,4660000.00,40608758.72,399684.47,131404511.71,212673656.91,368129748.67,1003408.52,8500000.00,1597641.96,932476.92,845425.06,967556.33,962374.68,5447019.62,94518219.77,375057329.74,11433701.89,21906.38,4033590.00,261894.45,114627.36
1714521600000,2024-05-01,Circulating Asset Value (Dollar),30971276.73,4477858.65,1058052.60,17114158.78,8174.51,8569.08,44810655.04,4660000.00,40609388.14,399684.47,130361219.83,212715138.53,368042639.57,1003407.38,8500000.00,1597641.96,932476.92,845425.06,967556.33,962371.60,5470721.52,94518219.77,384768811.56,11433701.89,21906.38,4028456.34,261894.45,114672.92
1714608000000,2024-05-02,Circulating Asset Value (Dollar),30975496.79,4477858.65,1054141.13,17174913.58,8144.29,8599.50,44810655.04,4660000.00,40610016.63,399684.47,130361192.37,228439796.78,368099947.21,1003404.08,8500000.00,1597907.35,932476.92,845425.06,967556.33,962367.90,5470759.51,84518219.77,384768811.56,11433701.89,21906.38,4042757.25,261894.45,114718.48
1714694400000,2024-05-03,Circulating Asset Value (Dollar),30979713.34,4477858.65,1054141.13,17149988.54,8144.29,8587.02,44810655.04,4660000.00,40708105.40,399684.47,130380074.20,228461800.23,367757738.40,1003404.08,8500000.00,1598409.76,932476.92,845425.06,967556.33,962367.90,5450789.51,84518219.77,381768811.56,11283701.89,21906.38,4036890.21,261894.45,114721.48
1714780800000,2024-05-04,Circulating Asset Value (Dollar),30994618.61,4477858.65,1061964.07,17128179.12,8204.73,8576.10,44810655.04,4660000.00,40708105.40,399684.47,130397727.27,228505807.12,367757738.40,1003404.08,8500000.00,1598409.76,932476.92,845425.06,967556.33,962367.90,5450789.51,84518219.77,381768811.56,11283701.89,21906.38,4031756.55,261894.45,114767.04
1714867200000,2024-05-05,Circulating Asset Value (Dollar),31494372.62,4477858.65,1061964.07,17128179.12,8204.73,8576.10,44810655.04,4660000.00,40708105.40,399684.47,130430697.78,228527810.57,367757738.40,1003404.08,8500000.00,1598409.76,932476.92,845425.06,967556.33,962367.90,5450789.51,84518219.77,381768811.56,11283701.89,21906.38,4031756.55,261894.45,114767.04
1714953600000,2024-05-06,Circulating Asset Value (Dollar),31494372.62,4477858.65,1061964.07,17128179.12,8204.73,8576.10,44810655.04,4660000.00,40709988.80,400684.47,130420095.87,228596963.99,367285752.32,1003429.33,8500000.00,1598434.70,932476.92,845425.06,967556.33,962367.90,5449918.32,84518219.77,381768811.56,11283701.89,21906.38,4031756.55,261894.45,114767.04
1715040000000,2024-05-07,Circulating Asset Value (Dollar),32297801.88,4477858.65,1056096.87,17195165.18,8159.40,8609.64,44810655.04,4660000.00,40710615.83,400684.47,131134868.53,228695827.66,367335929.86,1003505.07,8598177.69,1598510.00,932476.92,845425.06,967556.33,962393.03,5429932.32,84518219.77,382766347.21,11283701.89,31820.30,4047524.22,261894.45,114767.04
1715126400000,2024-05-08,Circulating Asset Value (Dollar),32301537.27,4477858.65,1056096.87,17134410.38,8159.40,8579.22,44705666.51,4660000.00,40711243.82,400684.47,131141216.73,228739854.20,367886226.77,1003504.56,8598177.69,1598535.10,932476.92,845425.06,967556.33,962393.03,5431519.32,84518219.77,382766347.21,11283701.89,315929.31,4033223.31,263860.88,114789.82
1715212800000,2024-05-09,Circulating Asset Value (Dollar),32306142.55,4477858.65,1061964.07,17137526.01,8204.73,8580.78,46505666.51,4660000.00,40711870.87,400684.47,130571473.35,228661854.11,368412897.12,1003479.31,8598177.69,1598484.80,932476.92,845425.06,967556.33,962393.03,5432034.06,84518219.77,382766347.21,11283701.89,315929.31,4033956.69,263021.55,114812.60
1715299200000,2024-05-10,Circulating Asset Value (Dollar),32310057.04,4477858.65,1063919.81,17142199.46,8219.84,8583.12,46505666.51,4660000.00,40713726.30,400684.47,130588359.50,228683857.75,367069406.01,1003403.56,8598177.69,1598961.57,932476.92,845425.06,967556.33,962393.03,5477536.06,84518219.77,382766347.21,11283701.89,315929.31,4035056.76,263021.55,114858.16
1715385600000,2024-05-11,Circulating Asset Value (Dollar),32325426.25,4477858.65,1058052.60,17199838.62,8174.51,8611.98,46505666.51,4660000.00,40713726.30,400684.47,130605273.82,228727865.04,367069406.01,1003403.56,8598177.69,1598961.57,932476.92,845425.06,967556.33,962393.03,5477536.06,84518219.77,382766347.21,11283701.89,315929.31,4048624.29,264100.69,114880.94
1715472000000,2024-05-12,Circulating Asset Value (Dollar),32325426.25,4477858.65,1058052.60,17199838.62,8174.51,8611.98,46505666.51,4660000.00,40713726.30,400684.47,130642021.63,228749868.68,367069406.01,1003403.56,8598177.69,1598961.57,932476.92,845425.06,967556.33,962393.03,5477536.06,84518219.77,382766347.21,11283701.89,315929.31,4048624.29,264100.69,114880.94
1715558400000,2024-05-13,Circulating Asset Value (Dollar),32325426.25,4477858.65,1058052.60,17199838.62,8174.51,8611.98,46505666.51,4660000.00,40715607.01,400684.47,130650382.29,228793875.97,359620761.26,1003403.56,8549589.94,1598961.57,932476.92,845425.06,967556.33,962393.03,5480107.06,84518219.77,382766347.21,11283701.89,315929.31,4048624.29,264100.69,114889.34
1715644800000,2024-05-14,Circulating Asset Value (Dollar),32329201.85,4477858.65,1058052.60,17145315.09,8174.51,8584.68,46505666.51,4660000.00,40716233.13,400684.47,175044712.00,228920973.29,357671889.92,1003403.56,8549589.94,1599463.14,932476.92,845425.06,967606.38,962393.03,5480210.06,101215809.72,382766347.21,11283701.89,315929.31,4035790.14,263309.32,114889.34
1715731200000,2024-05-15,Circulating Asset Value (Dollar),32333591.49,4477858.65,1056096.87,17196722.99,9136.80,8610.42,49202966.51,4660000.00,40716859.27,399508.81,175695533.51,228964999.75,357723061.99,1003881.89,8549589.94,1600175.66,932476.92,845425.06,967606.38,962393.03,5492413.31,102411328.05,382766347.21,11283701.89,315929.31,4047890.91,263309.32,113384.21
1715817600000,2024-05-16,Circulating Asset Value (Dollar),32337147.79,4477858.65,1063919.81,17210743.33,9204.48,8617.44,49202966.51,4660000.00,40717486.37,399508.81,174225495.56,228987013.49,357747964.33,1003942.38,8549589.94,1600175.66,932476.92,845425.06,967606.38,962393.03,5492729.39,105357086.45,428716347.21,11283701.89,316028.34,4051191.12,263309.32,113408.69
1715904000000,2024-05-17,Circulating Asset Value (Dollar),32341522.81,4477858.65,1058052.60,17215416.78,9153.72,8619.78,45804653.01,4660000.00,40719600.70,399508.81,174242638.25,241228587.36,355900895.24,1003942.38,8549589.94,1600175.66,932476.92,845425.06,967606.38,962393.03,5492831.39,97937864.99,428716347.21,11283701.89,316028.34,4052291.19,263405.24,113453.65
1715990400000,2024-05-18,Circulating Asset Value (Dollar),32355780.90,4477858.65,1058052.60,17187376.10,9153.72,8605.74,43106978.95,4660000.00,40719600.70,399508.81,174265274.11,241234617.45,355900895.24,1003942.38,8549589.94,1600175.66,932476.92,845425.06,967606.38,962393.03,5492831.39,97937864.99,428716347.21,11283701.89,316028.34,4045690.77,264364.47,113476.13
1716076800000,2024-05-19,Circulating Asset Value (Dollar),32355780.90,4477858.65,1058052.60,17187376.10,9153.72,8605.74,43106978.95,4660000.00,40719600.70,399508.81,174312823.18,241257801.94,355900895.24,1003942.38,8549589.94,1600175.66,932476.92,845425.06,967606.38,962393.03,5492831.39,97937864.99,428716347.21,11283701.89,316028.34,4045690.77,264364.47,113476.13
1716163200000,2024-05-20,Circulating Asset Value (Dollar),32455714.54,4477858.65,1058052.60,17187376.10,9153.72,8605.74,43106978.95,4660000.00,40721481.60,399508.81,174578957.64,259786096.71,355766717.13,1003917.38,8549589.94,1600200.71,932476.92,845425.06,967658.91,962393.03,5492831.39,108455764.14,427016347.21,11283701.89,316028.34,4045690.77,264364.47,113512.01
1716249600000,2024-05-21,Circulating Asset Value (Dollar),32560976.63,4477858.65,1058052.60,17165566.69,9153.72,8594.82,43106978.94,4660000.00,40722108.76,399508.81,179299016.15,241248581.64,352324359.35,1003893.19,8549589.94,1600200.71,932476.92,845425.06,967658.91,962393.03,5537932.46,113365043.41,442282474.88,11283701.89,316028.34,4040557.11,262757.76,113512.01
1716336000000,2024-05-22,Circulating Asset Value (Dollar),32564672.58,4477858.65,1061964.07,17168682.32,9187.56,8596.38,43106978.94,4660000.00,45509084.55,399508.81,179885690.03,241395400.59,352377611.12,1003743.19,8549589.94,1600334.35,932476.92,845425.06,967657.27,962393.03,5537917.58,111643996.60,448504972.88,11283701.89,316028.34,4041290.49,263740.97,113534.50
1716422400000,2024-05-23,Circulating Asset Value (Dollar),32570207.31,4477858.65,1058052.60,17168682.32,9153.72,8596.38,43106978.94,4660000.00,52402707.08,399508.81,179969479.19,241418587.16,351200074.00,1003743.19,8590373.58,1600633.86,932476.92,845425.06,967657.27,962393.03,5517906.83,109134453.14,451080648.88,11283701.89,316028.34,4041290.49,263621.07,113556.98
1716508800000,2024-05-24,Circulating Asset Value (Dollar),32574244.13,4477858.65,1063919.81,17207627.70,9204.48,8615.88,43106978.94,4660000.00,57759872.57,399508.81,204940686.95,241468160.83,349470145.57,1003640.34,10530578.31,1600633.86,932476.92,845425.06,967657.27,962393.03,5517949.83,109134453.14,453512032.88,11283701.89,316028.34,4050457.74,263621.07,113601.96
1716595200000,2024-05-25,Circulating Asset Value (Dollar),32593400.80,4477858.65,1060008.34,17216974.59,9170.64,8620.56,39695718.50,4660000.00,60151312.95,399508.81,204995289.49,241491347.71,349470145.57,1003640.34,10530578.31,1600633.86,932476.92,845425.06,967657.27,962393.03,5517949.83,109134453.14,453512032.88,11283701.89,316028.34,4052657.88,264652.24,113129.74
1716681600000,2024-05-26,Circulating Asset Value (Dollar),32593400.80,4477858.65,1060008.34,17216974.59,9170.64,8620.56,39695718.50,4660000.00,60151312.95,399508.81,204995289.49,241537721.47,349470145.57,1003640.34,10530578.31,1600633.86,932476.92,845425.06,967657.27,962393.03,5517949.83,109134453.14,453512032.88,11283701.89,316028.34,4052657.88,264652.24,113129.74
1716768000000,2024-05-27,Circulating Asset Value (Dollar),32593400.80,4477858.65,1060008.34,17216974.59,9170.64,8620.56,39695718.50,4660000.00,60151312.95,399508.81,205055288.93,241560908.35,349470145.57,1003640.34,10530578.31,1600633.86,932476.92,845425.06,967657.27,962393.03,5517949.83,109134453.14,453512032.88,11283701.89,316028.34,4052657.88,264652.24,113129.74
1716854400000,2024-05-28,Circulating Asset Value (Dollar),32593400.80,4477858.65,1060008.34,17216974.59,9170.64,8620.56,39695718.50,4660000.00,62513051.36,399508.81,205055288.93,247646017.64,350431759.75,1003683.76,10530578.31,1600657.87,932507.11,845425.06,967657.27,962367.90,5518774.83,109134453.14,473090665.25,11283701.89,316137.21,4052657.88,264652.24,113129.74
1716940800000,2024-05-29,Circulating Asset Value (Dollar),32596681.23,4477858.65,1063919.81,17240341.82,9204.48,8632.26,39695718.50,4660000.00,62512993.63,399508.81,204756741.30,231662356.65,350482339.00,1003683.76,10530578.31,1585442.88,932507.11,845425.06,967657.27,962367.90,5518780.40,109134453.14,454090665.25,11283701.89,186469.33,4058158.23,264652.24,113152.23
1717027200000,2024-05-30,Circulating Asset Value (Dollar),32788845.47,4477858.65,1060008.34,17171797.95,9170.64,8597.94,39695718.50,4660000.00,63475686.27,399508.81,206949967.41,231684586.99,348607727.06,1003683.76,10530578.31,1582695.11,932507.11,845425.06,967556.39,962316.61,5515903.81,109134453.14,454090665.25,11283701.89,186479.23,4042023.87,263932.82,113685.05
1717113600000,2024-05-31,Circulating Asset Value (Dollar),33392589.56,4477858.65,1058052.60,17246573.08,9153.72,8635.38,39695718.50,4660000.00,63574558.48,399508.81,205488935.60,231721229.66,348343288.43,1003683.70,10530578.31,1584255.71,932507.11,845425.06,967556.39,962316.61,5568901.23,109134453.14,456255765.25,11283701.89,125768.23,4059624.99,264004.76,113685.05
1717200000000,2024-06-01,Circulating Asset Value (Dollar),33407764.63,4477858.65,1061964.07,17196722.99,9187.56,8610.42,39695718.50,4660000.00,63574558.48,399508.81,205543576.77,231743459.25,348343288.43,1003683.70,10530578.31,1584255.71,932507.11,845425.06,967556.39,962316.61,5568901.23,109134453.14,456255765.25,11283701.89,125768.23,4047890.91,264004.76,113752.82
1717286400000,2024-06-02,Circulating Asset Value (Dollar),33407764.63,4477858.65,1061964.07,17196722.99,9187.56,8610.42,39695718.50,4660000.00,63574558.48,399508.81,205543576.77,231787918.43,348343288.43,1003683.70,10530578.31,1584255.71,932507.11,845425.06,967556.39,962316.61,5568901.23,109134453.14,456255765.25,11283701.89,125768.23,4047890.91,264004.76,113752.82
1717372800000,2024-06-03,Circulating Asset Value (Dollar),33407764.63,4477858.65,1061964.07,17196722.99,9187.56,8610.42,39695718.50,4660000.00,63577447.67,399508.81,210877840.72,233570847.74,346190382.13,1003683.70,10530578.31,1585255.89,932507.11,845425.06,967556.39,962316.61,5574325.68,111794564.58,462542901.22,11283701.89,125768.23,4047890.91,264004.76,113709.19
1717459200000,2024-06-04,Circulating Asset Value (Dollar),34127002.75,4477858.65,1060008.34,17220090.22,9170.64,8622.12,39695299.46,4660000.00,63578416.20,399508.81,210932464.46,267871289.39,346244758.73,1003640.28,10530578.31,1585255.89,932476.92,845425.06,967556.39,962316.61,5579326.62,126482337.77,462870228.56,11283701.89,125768.23,4053391.26,263261.36,113709.19
1717545600000,2024-06-05,Circulating Asset Value (Dollar),34645140.05,4477858.65,1063919.81,17229437.12,9204.48,8626.80,39692147.15,4660000.00,70761211.91,399508.81,210960327.86,267896972.16,346277643.91,1003640.28,10530578.31,1585255.25,932476.92,845425.06,967556.39,962316.61,5579845.60,130888023.06,462870228.56,11283701.89,125768.23,4055591.40,264148.65,113741.77
1717632000000,2024-06-06,Circulating Asset Value (Dollar),34650786.76,4477858.65,1065875.54,17229437.12,9221.40,8626.80,39483897.45,4660000.00,77498799.86,399508.81,210988221.48,267953338.55,346328392.72,1003690.49,10530578.31,1585280.24,932476.92,845425.06,967581.18,962316.61,5579859.04,130888023.06,462870228.56,11283701.89,125768.23,4055591.40,264148.65,113741.77
1717718400000,2024-06-07,Circulating Asset Value (Dollar),34656070.30,4477858.65,1065875.54,17229437.12,9221.40,8626.80,41348162.45,4660000.00,84768721.32,399508.81,211416099.97,296978507.90,344369799.05,1003690.49,10530578.31,1585280.24,932476.92,845425.06,967581.18,962316.61,5614973.64,130888023.06,463270228.56,11283701.89,132179.03,4055591.40,264148.65,113786.93
1717804800000,2024-06-08,Circulating Asset Value (Dollar),34670968.10,4477858.65,1058052.60,17245015.27,9153.72,8634.60,41348162.45,4660000.00,84768721.32,399508.81,211471992.95,297035433.05,344369799.05,1003690.49,10530578.31,1585280.24,932476.92,845425.06,967581.18,962316.61,5614973.64,130888023.06,463270228.56,11283701.89,112632.58,4059258.30,264148.65,113809.51
1717891200000,2024-06-09,Circulating Asset Value (Dollar),34670968.10,4477858.65,1058052.60,17245015.27,9153.72,8634.60,41348162.45,4660000.00,85723735.51,399508.81,211471992.95,297063895.63,344369799.05,1003690.49,10530578.31,1585280.24,932476.92,845425.06,967581.18,962316.61,5614973.64,130888023.06,463270228.56,11283701.89,112632.58,4059258.30,264148.65,113809.51
1717977600000,2024-06-10,Circulating Asset Value (Dollar),34670968.10,4477858.65,1058052.60,17245015.27,9153.72,8634.60,41348162.45,4660000.00,88132724.21,399508.81,211471992.95,297120503.26,344439097.82,1003690.49,10530578.31,1585405.12,932476.92,845475.01,967581.18,962316.61,5616878.45,130888023.06,462270228.56,11283701.89,112632.58,4059258.30,264148.65,113809.51
1718064000000,2024-06-11,Circulating Asset Value (Dollar),34776371.00,4477858.65,1063919.81,17237226.19,9204.48,8630.70,41348162.45,4660000.00,88668787.57,399508.81,211132855.65,297148965.81,344461712.06,1003791.07,10530578.31,1585405.12,932476.92,845475.01,967581.18,962316.61,5616869.71,130888023.06,462270228.56,11283701.89,112632.58,4057424.85,264148.65,113844.14
1718150400000,2024-06-12,Circulating Asset Value (Dollar),34781203.87,4477858.65,1063919.81,17237226.19,9204.48,8630.70,40348162.45,4660000.00,89453034.42,399508.81,210711847.05,309206386.11,344426409.31,1003791.07,10530578.31,1585405.12,932476.92,845475.01,967581.18,962316.61,5616823.36,130889196.70,462270228.56,11283701.89,112632.58,4057424.85,264148.65,113832.10
1718236800000,2024-06-13,Circulating Asset Value (Dollar),34786827.85,4477858.65,1170336.55,17269940.31,9255.24,8647.08,40348162.45,4660000.00,97206329.19,399508.81,210541094.05,309240465.21,344229847.04,1003791.07,10530578.31,1585405.12,932476.92,845475.01,967581.18,962316.61,5616827.36,130889196.70,467270228.56,11283701.89,112632.58,4065125.34,264412.44,113832.10
1718323200000,2024-06-14,Circulating Asset Value (Dollar),35162107.48,4477858.65,1168197.00,17257477.79,9238.32,8640.84,44267648.15,4660000.00,97375607.72,399508.81,210818496.12,309300193.34,344396454.02,1003791.07,18273243.32,1585380.15,932476.92,845475.01,967581.18,962316.61,5619177.01,130889196.70,462722165.23,10990532.59,112632.58,4062191.82,264412.44,113856.68
1718409600000,2024-06-15,Circulating Asset Value (Dollar),35176898.66,4477858.65,1172476.11,17268382.50,9272.16,8646.30,44267648.15,4660000.00,97184697.72,399508.81,210873455.79,309329805.62,344396454.02,1003791.07,18273243.32,1585380.15,932476.92,845475.01,967581.18,962316.61,5619177.01,130889196.70,462722165.23,10990532.59,112632.58,4064758.65,264412.44,113901.84
1718496000000,2024-06-16,Circulating Asset Value (Dollar),35176898.66,4477858.65,1172476.11,17268382.50,9272.16,8646.30,44267648.15,4660000.00,97184697.72,399508.81,210873455.79,309359417.89,344396454.02,1003791.07,18273243.32,1585380.15,932476.92,845475.01,967581.18,962316.61,5619177.01,130889196.70,462722165.23,10990532.59,112632.58,4064758.65,264412.44,113901.84
1718582400000,2024-06-17,Circulating Asset Value (Dollar),36076448.79,4477858.65,1172476.11,17268382.50,9272.16,8646.30,44267648.15,4660000.00,101754325.12,399508.81,210633830.55,309418642.44,344339654.70,1003791.07,18273243.32,1585330.15,932526.13,845475.01,967630.71,962316.61,5622384.26,125889196.70,462722165.23,10990532.59,112632.58,4064758.65,264412.44,113913.33
1718668800000,2024-06-18,Circulating Asset Value (Dollar),36190239.43,4477858.65,1168197.00,17260593.42,9238.32,8642.40,44267648.15,4660000.00,100486244.98,399508.81,210688772.96,309448254.71,344437246.04,1003816.12,18273243.32,1585330.15,932526.13,845475.01,967630.71,962316.61,5624805.13,125889196.70,462722165.23,10990532.59,112632.58,4062925.20,264604.28,113935.91
1718755200000,2024-06-19,Circulating Asset Value (Dollar),36185662.94,4477858.65,1163917.89,17237226.19,9204.48,8630.70,44267648.15,4660000.00,100486244.98,399508.81,210743685.24,309507479.26,344437246.04,1003816.12,18273243.32,1585330.15,932526.13,845475.01,967630.71,962316.61,5624805.13,125889196.70,462722165.23,10990532.59,112632.58,4057424.85,264628.26,113958.50
1718841600000,2024-06-20,Circulating Asset Value (Dollar),39200678.54,4477858.65,1163917.89,17237226.19,9204.48,8630.70,44467648.15,4660000.00,102206172.44,399508.81,210843672.21,309538091.49,341391604.93,1003816.12,18273243.32,1585330.15,932526.13,845475.01,967630.71,962316.61,5624700.88,125889196.70,481422165.23,10990532.59,112632.58,4057424.85,264628.26,113984.89
1718928000000,2024-06-21,Circulating Asset Value (Dollar),47697679.10,4477858.65,1168197.00,17243457.45,9238.32,8633.82,44467648.15,4660000.00,105190539.14,399508.81,211421134.42,309597316.23,340490497.78,1003816.12,18273243.32,1585380.03,932526.13,845475.01,967630.71,962316.61,5624700.88,125889196.70,481422165.23,10990532.59,112632.58,4058891.61,264796.13,114003.66
1719014400000,2024-06-22,Circulating Asset Value (Dollar),47943958.18,4477858.65,1168197.00,17274613.76,9238.32,8649.42,44467648.15,4660000.00,105190539.14,399508.81,211478830.35,309626928.60,340490497.78,1003816.12,18273243.32,1585380.03,932526.13,845475.01,967630.71,962316.61,5624700.88,125889196.70,481422165.23,10990532.59,112632.58,4066225.41,264844.09,114048.83
1719100800000,2024-06-23,Circulating Asset Value (Dollar),48620558.00,4477858.65,1168197.00,17274613.76,9238.32,8649.42,44467648.15,4660000.00,105190539.14,399508.81,211478830.35,309686153.33,340490497.78,1003816.12,18273243.32,1585380.03,932526.13,845475.01,967630.71,962316.61,5624700.88,125889196.70,481422165.23,10990532.59,112632.58,4066225.41,264844.09,114048.83
1719187200000,2024-06-24,Circulating Asset Value (Dollar),50435101.21,5477858.65,1168197.00,17274613.76,9238.32,8649.42,44467648.15,4660000.00,105195277.33,399508.81,211423952.23,309715765.70,342031939.39,1003815.10,18273243.32,1585004.21,932526.13,845449.31,967630.71,962364.96,5630118.54,125889196.70,481422165.23,10990532.59,112632.58,4066225.41,264844.09,4113343.02
1719273600000,2024-06-25,Circulating Asset Value (Dollar),50540135.46,5477858.65,1166057.44,17274613.76,9221.40,8649.42,44467648.15,4660000.00,105392566.60,399508.81,210214602.95,309775490.45,352166218.71,1003815.10,18273243.32,1581797.88,932526.13,845449.31,967630.71,962364.96,5633122.97,118567196.70,479455787.55,10990532.59,112632.58,4066225.41,264844.09,5118534.17
1719360000000,2024-06-26,Circulating Asset Value (Dollar),51114243.50,5477858.65,1168197.00,17276171.57,9238.32,8650.20,44467648.15,4660000.00,105394162.43,399508.81,210923626.67,309805637.67,402089776.72,1003913.73,18273243.32,1581748.10,932526.13,845449.31,967630.71,962364.96,5673369.51,118567196.70,481811326.32,10740532.59,112632.58,4066592.10,264844.09,5096244.83
1719446400000,2024-06-27,Circulating Asset Value (Dollar),51958704.74,5477858.65,1168197.00,17276171.57,9238.32,8650.20,43967648.15,4660000.00,107587563.01,399508.81,210821670.82,309865436.70,402090076.78,1003913.73,18273243.32,1581748.10,932526.13,845449.31,967630.71,962364.96,5673031.58,118567196.70,481811326.32,10740532.59,112632.58,4066592.10,264844.09,5095231.46
1719532800000,2024-06-28,Circulating Asset Value (Dollar),53296603.27,5477858.65,1168197.00,17288634.10,9238.32,8656.44,43967638.15,4660000.00,108638637.95,405022.03,210733152.93,309895049.22,401969875.94,1003913.73,18273243.32,1581748.10,932526.13,845449.31,967980.98,962364.96,5674544.82,118567196.70,483311326.32,10140502.59,112632.58,4069525.62,264916.03,5096244.83
1719619200000,2024-06-29,Circulating Asset Value (Dollar),53319644.26,5477858.65,1172476.11,17291749.73,9272.16,8658.00,43967638.15,4660000.00,108638637.95,405022.03,210807436.41,309954274.27,401969875.94,1003913.73,18273243.32,1581748.10,932526.13,845449.31,967980.98,962364.96,5674544.82,118567196.70,483311326.32,10140502.59,112632.58,4070259.00,265323.71,5098271.57
1719705600000,2024-06-30,Circulating Asset Value (Dollar),53319644.26,5477858.65,1172476.11,17291749.73,9272.16,8658.00,43967638.15,4660000.00,108638637.95,405022.03,212117436.41,309983886.79,401969875.94,1003913.73,18273243.32,1581748.10,932526.13,845449.31,967980.98,962364.96,5674544.82,118567196.70,483311326.32,10140502.59,112632.58,4070259.00,265323.71,5098271.57
1719792000000,2024-07-01,Circulating Asset Value (Dollar),53319644.26,5477858.65,1172476.11,17291749.73,9272.16,8658.00,43967638.15,4660000.00,110218146.99,405022.03,212117436.41,312553189.37,400985609.91,1003966.39,18273243.32,1581798.63,932526.13,845449.31,968006.08,962364.96,5699287.82,104567096.70,486460738.98,10140502.59,112632.58,4070259.00,265323.71,5098271.57
1719878400000,2024-07-02,Circulating Asset Value (Dollar),58347852.48,5777868.65,1168197.00,17266824.68,9238.32,8645.52,43967638.15,4660000.00,114396197.38,405022.03,212173617.80,312583041.63,401116281.02,1003966.39,18273243.32,1581798.63,932526.13,845449.31,968006.08,962364.96,5699240.82,100006184.88,486460738.98,10140502.59,112632.58,4064391.96,264940.01,5099284.94
1719964800000,2024-07-03,Circulating Asset Value (Dollar),63194280.69,5777868.65,1166057.44,17310443.51,9221.40,8667.36,43967638.15,4660000.00,116604304.07,405022.03,212201996.21,312695850.25,400737099.05,1003762.76,18273243.32,1580274.63,932526.13,845449.31,967655.75,962390.26,5699270.10,100006184.88,486460738.98,10140502.59,112632.58,4074659.28,266163.04,5101311.68
1720051200000,2024-07-04,Circulating Asset Value (Dollar),67301338.81,5777868.65,1166057.44,17280845.02,9221.40,8652.54,43967638.15,4660000.00,117442122.99,405022.03,212257329.58,312725707.59,400737099.05,1003762.76,18273243.32,1580274.63,932526.13,845449.31,967655.75,962390.26,5699270.10,100006184.88,486460738.98,10140502.59,112632.58,4067692.17,265179.82,5102325.06
1720137600000,2024-07-05,Circulating Asset Value (Dollar),68752826.90,5777868.65,1166057.44,17280845.02,9221.40,8652.54,42821427.94,4660000.00,118803880.16,405022.03,214056859.09,312785422.25,400935155.40,1003762.76,18273243.32,1580325.12,932526.13,845449.31,967655.75,962390.26,5702272.89,100006184.88,491830738.98,10140502.59,112632.58,4067692.17,265179.82,5102325.06
1720224000000,2024-07-06,Circulating Asset Value (Dollar),67954561.95,5777868.65,1166057.44,17280845.02,9221.40,8652.54,42821427.94,4660000.00,118803975.32,405022.03,214112829.57,312815279.58,400935155.40,1003762.76,18273243.32,1580325.12,932526.13,845449.31,967655.75,962390.26,5702272.89,100006184.88,491830738.98,10140502.59,112632.58,4067692.17,265179.82,5103338.43
